X,Y,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,REGION_NAME,GIS_ID,LATITUDE,LONGITUDE,GIS_LAST_MOD_DTTM,OBJECTID
-76.9993802525278,38.8432341048211,Alabama & MLK Ave SE,classic,082564e2-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:55+00,8,0,3,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",42,DCA-CABI,,38.84323,-76.999376,2024/04/01 01:52:28+00,172453802
-77.0978862552896,38.9993884565188,Medical Center Metro ,classic,0826168f-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:55+00,16,0,3,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,DCA-CABI,,38.999378,-77.097882,2024/04/01 01:52:28+00,172453803
-77.0049486410948,38.9109771393928,Eckington Pl & Q St NE,classic,0824bc00-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:56+00,23,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.910972,-77.00495,2024/04/01 01:52:28+00,172453804
-77.1136784412088,39.049774746315,Rockville Pike & Old Georgetown Rd,classic,68bb0313-ccdb-4930-98ba-96d77ec986ef,,2024/04/01 01:50:57+00,6,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",43,DCA-CABI,,39.049765,-77.11368,2024/04/01 01:52:28+00,172453805
-76.9947456264821,38.8972844287555,8th & F St NE,classic,082554fb-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:58+00,11,4,6,1,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.897274,-76.994749,2024/04/01 01:52:28+00,172453806
-77.023093163365,38.8997055135112,8th & H St NW,classic,0824b9cc-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:57+00,11,0,22,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,33,"KEY,CREDITCARD",42,DCA-CABI,,38.8997,-77.023086,2024/04/01 01:52:28+00,172453807
-77.0278197838308,38.9294680282039,11th & Kenyon St NW,classic,08247522-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:57+00,25,0,13,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,39,"KEY,CREDITCARD",42,DCA-CABI,,38.929464,-77.027822,2024/04/01 01:52:28+00,172453808
-77.0271148173654,38.925639659941,11th & Girard St NW,classic,cd1394fa-9d06-4665-bd1c-d7580d97a550,,2024/04/01 01:50:58+00,9,0,9,8,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.925636,-77.027112,2024/04/01 01:52:28+00,172453809
-77.111526955258,38.8563241471585,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,classic,08257239-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:58+00,0,0,15,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.856319,-77.11153,2024/04/01 01:52:28+00,172453810
-77.032201107953,38.9268094503574,14th & Harvard St NW,classic,082476ba-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:58+00,18,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.9268,-77.0322,2024/04/01 01:52:28+00,172453811
-77.00272493999,38.9523793942396,Fort Totten Metro,classic,0825e27a-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:56+00,10,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.952369,-77.002721,2024/04/01 01:52:28+00,172453812
-76.9982732248956,38.8929425006527,Massachusetts Ave & 6th St NE,classic,880978b9-5084-4576-a206-8d94cdbf4427,,2024/04/01 01:49:19+00,8,0,6,2,5,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.892934,-76.998273,2024/04/01 01:52:28+00,172453813
-77.0445679361956,39.0253914522364,Dennis Ave & Amherst Ave,classic,08259e6f-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:21+00,7,0,8,4,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,DCA-CABI,,39.025387,-77.044563,2024/04/01 01:52:28+00,172453814
-77.0433838789389,38.9016365374999,19th & I St NW,classic,08253908-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:18+00,19,0,4,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.901633,-77.043386,2024/04/01 01:52:28+00,172453815
-77.1045067466838,38.8694469078602,Arlington Blvd & S George Mason Dr,classic,0825f58d-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:21+00,6,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.869442,-77.104503,2024/04/01 01:52:28+00,172453816
-77.0617178945374,38.8127151055221,Commonwealth Ave & Oak St,classic,08262027-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:37+00,6,0,9,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,DCA-CABI,,38.812711,-77.061715,2024/04/01 01:52:28+00,172453817
-77.0047531108868,38.9181658000392,Rhode Island Ave & V St NE,classic,08256b90-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:37+00,11,0,7,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.918155,-77.004746,2024/04/01 01:52:28+00,172453818
-76.9607493787977,38.8779549766083,Randle Circle & Minnesota Ave SE,classic,1866861591028457548,,2024/04/01 01:49:35+00,8,0,3,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",,DCA-CABI,,38.87795,-76.96075,2024/04/01 01:52:28+00,172453819
-76.9854354939171,39.0456582870652,Stewart Ln & Old Columbia Pike,classic,909f576d-3523-4646-aa26-900ba8c9cd13,,2024/04/01 01:49:30+00,10,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,DCA-CABI,,39.045652,-76.985438,2024/04/01 01:52:28+00,172453820
-77.036250087961,38.9288981935976,16th & Irving St NW,classic,082617d2-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:30+00,15,0,1,1,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.928893,-77.03625,2024/04/01 01:52:28+00,172453821
-76.98070753236,38.9725112830385,Riggs Rd & East West Hwy,classic,f0d65475-a505-474b-a40f-2488459105ac,,2024/04/01 01:49:31+00,2,0,15,5,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",133,DCA-CABI,,38.9725,-76.9807,2024/04/01 01:52:28+00,172453822
-76.976903144887,38.8896071317799,19th & East Capitol St SE,classic,08247dd0-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:31+00,5,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.8896,-76.9769,2024/04/01 01:52:28+00,172453823
-77.0466197724161,38.8961221726486,21st & E St NW,classic,08249cd3-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:31+00,12,0,3,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.896114,-77.046615,2024/04/01 01:52:28+00,172453824
-77.0051750419075,38.8531342674435,St. Elizabeths West Campus/DHS ,classic,8a10969e-9861-4926-bda6-f0b58a0c253d,,2024/04/01 01:49:33+00,9,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.853124,-77.005174,2024/04/01 01:52:28+00,172453825
-77.2820811384614,38.8666666327662,Beech Dr at Draper Dr Park,classic,1871684492868499562,,2024/04/01 01:49:33+00,8,0,4,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",,DCA-CABI,,38.866659,-77.282077,2024/04/01 01:52:28+00,172453826
-77.08890730721,38.8904043484712,Wilson Blvd & N Franklin Rd,classic,0824fb6c-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:33+00,9,0,2,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,DCA-CABI,,38.8904,-77.0889,2024/04/01 01:52:28+00,172453827
-76.9945388868611,39.0379931691509,Oak Leaf & Lockwood,classic,90682a3e-9cb2-43d1-b104-61c50043d35b,,2024/04/01 01:49:34+00,10,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,DCA-CABI,,39.037981,-76.994539,2024/04/01 01:52:28+00,172453828
-76.9910175797516,38.9336778745621,12th & Newton St NE,classic,08249c5a-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:30+00,7,0,3,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",42,DCA-CABI,,38.933668,-76.991016,2024/04/01 01:52:28+00,172453829
-76.9955041073625,38.9346059884431,John McCormack Dr & Michigan Ave NE,classic,08247cac-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:37+00,6,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",42,DCA-CABI,,38.9346,-76.9955,2024/04/01 01:52:28+00,172453830
-77.0335128158722,38.9694993195933,14th St & Luzon Ave NW,classic,eda09ed8-ca5e-4187-938c-3260cabdf82d,,2024/04/01 01:49:41+00,4,0,15,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.969489,-77.033509,2024/04/01 01:52:28+00,172453831
-77.0802138584383,38.9498205807519,Wisconsin Ave & Brandywine St NW,classic,082632a8-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:40+00,24,0,0,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,25,"KEY,CREDITCARD",42,DCA-CABI,,38.949813,-77.080217,2024/04/01 01:52:28+00,172453832
-77.0230517897715,38.8786979846733,Maine Ave & 7th St SW,classic,0824a68f-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:20+00,3,0,15,1,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,21,"KEY,CREDITCARD",42,DCA-CABI,,38.878694,-77.023054,2024/04/01 01:52:28+00,172453833
-77.0761333000409,38.866478060886,Rolfe St & 9th St S,classic,0825e443-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:21+00,8,0,3,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,DCA-CABI,,38.866471,-77.076131,2024/04/01 01:52:28+00,172453834
-77.0320932484111,38.9177741308642,14th & V St NW,classic,0824749f-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:22+00,13,0,17,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,"KEY,CREDITCARD",42,DCA-CABI,,38.917765,-77.032096,2024/04/01 01:52:28+00,172453835
-77.111069760953,38.8882864233651,Washington-Liberty High School / N Stafford St & Generals Way,classic,32a59636-02e5-4c53-a437-020986923dca,,2024/04/01 01:50:22+00,6,1,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.888282,-77.111066,2024/04/01 01:52:28+00,172453836
-77.0054954132169,38.8244873697095,1st & S Capitol St SE / Oxon Run Trail,classic,c778c501-ba47-479b-b652-831432ffd74f,,2024/04/01 01:50:24+00,8,0,11,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.824481,-77.005497,2024/04/01 01:52:28+00,172453837
-77.0723016626069,38.8946047020849,Wilson Blvd & Ft Myer Dr,classic,0824eb1b-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:26+00,13,0,5,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",41,DCA-CABI,,38.8946,-77.072305,2024/04/01 01:52:28+00,172453838
-77.0889904387787,38.827678601673,King St & W Braddock Rd,classic,50cce12f-505a-414c-8b58-5bd4204a385e,,2024/04/01 01:50:26+00,13,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,DCA-CABI,,38.827674,-77.088985,2024/04/01 01:52:28+00,172453839
-77.0349229781238,38.9036572451413,15th & L St NW,classic,0825fc3a-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:25+00,19,0,3,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.903649,-77.034918,2024/04/01 01:52:28+00,172453840
-77.0279575047345,38.8983351795218,Metro Center / 12th & G St NW,classic,0824c604-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:23+00,35,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,39,"KEY,CREDITCARD",42,DCA-CABI,,38.898326,-77.027959,2024/04/01 01:52:28+00,172453841
-77.0239226521752,38.8981018580801,9th & G St NW,classic,a10f8bfa-1324-411c-b358-3fbd94eff32b,,2024/04/01 01:50:25+00,6,0,8,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.898097,-77.023924,2024/04/01 01:52:28+00,172453842
-76.9600598634507,38.9362207458781,Perry & 35th St,classic,068e6359-1741-4240-9ed1-07a9038bc319,,2024/04/01 01:50:38+00,4,0,11,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,DCA-CABI,,38.936213,-76.960054,2024/04/01 01:52:28+00,172453843
-77.0555776109182,38.8972983502324,Kennedy Center,classic,08249e19-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:38+00,9,0,9,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.897293,-77.05557,2024/04/01 01:52:28+00,172453844
-77.0938865951137,38.8201616932109,Virginia Theological Seminary,classic,b0cdb0b4-a4e5-47f2-90fd-f3f8266b809f,,2024/04/01 01:50:39+00,6,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",40,DCA-CABI,,38.820152,-77.093879,2024/04/01 01:52:28+00,172453845
-77.0849152739762,38.8484641524643,S Kenmore St & 24th St S,classic,08254e55-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:34+00,2,0,10,9,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,DCA-CABI,,38.848454,-77.084918,2024/04/01 01:52:28+00,172453846
-77.0443360711732,38.8941232037909,Virginia Ave & C St NW,classic,0824f16b-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:34+00,14,0,0,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.894112,-77.044334,2024/04/01 01:52:28+00,172453847
-77.302732549045,38.8509401731562,Layton Hall Dr & University Dr,classic,1873077316413198460,,2024/04/01 01:50:34+00,6,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",,DCA-CABI,,38.850932,-77.302732,2024/04/01 01:52:28+00,172453848
-76.9935867716407,38.8366577602497,Valley Ave & Wheeler Rd SE,classic,0cabc1c7-cf6f-4afd-9242-c011b77f6330,,2024/04/01 01:50:34+00,3,0,16,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.836646,-76.993589,2024/04/01 01:52:28+00,172453849
-77.2156313205246,38.9285067059609,Jones Branch Drive & Scotts Crossing Rd,classic,b6ea8d82-3226-4aef-a1d2-78076110e718,,2024/04/01 01:50:37+00,6,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,DCA-CABI,,38.928502,-77.215624,2024/04/01 01:52:28+00,172453850
-77.0226838797447,38.9177222864473,8th & V St NW,classic,3900eddf-b06d-4763-af70-1126603508d0,,2024/04/01 01:50:37+00,6,0,13,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.917716,-77.022684,2024/04/01 01:52:28+00,172453851
-77.0060756741362,38.8768984228325,1st & M St SE,classic,5f71434d-dc5c-45ff-8219-708a3d9a0691,,2024/04/01 01:50:37+00,29,0,10,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,39,"KEY,CREDITCARD",42,DCA-CABI,,38.876893,-77.006072,2024/04/01 01:52:28+00,172453852
-77.0220030608041,38.9161459583917,7th St & Florida Ave NW,classic,082485e8-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:36+00,7,0,7,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.916137,-77.022003,2024/04/01 01:52:28+00,172453853
-77.1207013720873,38.8788811121169,George Mason Dr & Wilson Blvd,classic,08252387-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:36+00,8,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.87887,-77.1207,2024/04/01 01:52:28+00,172453854
-76.9556859774056,38.9216527266081,Fort Lincoln Dr & 33rd Pl NE,classic,c9760156-83bd-4a7d-9dfa-85d7ee463f62,,2024/04/01 01:51:00+00,11,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.921641,-76.955687,2024/04/01 01:52:28+00,172453855
-77.0652453926735,38.9055179834721,Potomac & M St NW,classic,082655cc-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:51:00+00,9,2,8,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.905509,-77.065246,2024/04/01 01:52:28+00,172453856
-77.0153594195256,38.9073368628773,New Jersey Ave & N St NW/Dunbar HS,classic,0825b983-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:51:00+00,10,0,7,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.907333,-77.01536,2024/04/01 01:52:28+00,172453857
-77.0270852202854,38.9084427595621,11th & O St NW,classic,08261d35-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:51:04+00,14,0,8,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.908431,-77.027088,2024/04/01 01:52:28+00,172453858
-77.0877710136504,38.8849731522273,Barton St & 10th St N,classic,08254123-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:51:00+00,10,0,2,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,DCA-CABI,,38.884961,-77.08777,2024/04/01 01:52:28+00,172453859
-77.0483976819208,39.0359744805863,Amherst Ave & Prichard Rd,classic,082651f8-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:51:00+00,12,0,2,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,DCA-CABI,,39.035965,-77.048395,2024/04/01 01:52:28+00,172453860
-76.9259132505353,38.8974141975119,Division Ave & Foote St NE,classic,0826337e-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:51:01+00,3,0,12,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.897407,-76.925907,2024/04/01 01:52:28+00,172453861
-77.0692806342251,38.8462313758084,28th St & S Meade St,classic,082546fc-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:51:03+00,5,0,10,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.846222,-77.069275,2024/04/01 01:52:28+00,172453862
-77.1207809209313,39.0620456516516,Twinbrook Metro,classic,e581e0b6-51ea-416a-9ae7-6fe5219d7156,,2024/04/01 01:51:03+00,12,0,1,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,14,"KEY,CREDITCARD",43,DCA-CABI,,39.062041,-77.120776,2024/04/01 01:52:28+00,172453863
-76.9926680395784,38.9224986721628,10th St & Rhode Island Ave NE,classic,a62f9324-6f6e-4bdb-9206-3ca05517e607,,2024/04/01 01:51:02+00,15,0,3,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.922489,-76.99267,2024/04/01 01:52:28+00,172453864
-76.9970737975396,38.9079143704083,Union Market,classic,0825fe4c-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:51:02+00,8,0,13,7,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.907908,-76.99707,2024/04/01 01:52:28+00,172453865
-76.9914731022418,38.8859156680802,11th & C St SE,classic,3f1dfbbd-7b34-4efd-91a3-60acad4cf42f,,2024/04/01 01:51:02+00,10,0,9,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.885908,-76.991476,2024/04/01 01:52:28+00,172453866
-77.0026038858076,38.7968043698245,Tanger Outlets,classic,fc64c842-980f-40be-a4b6-7750a28ecc19,,2024/04/01 01:51:05+00,10,0,5,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,DCA-CABI,,38.7968,-77.0026,2024/04/01 01:52:28+00,172453867
-77.0428240361136,38.8140388097214,N Pitt St & Montgomery St,classic,1e196ee1-daa4-4fa6-b6f8-197b31e6d170,,2024/04/01 01:50:59+00,6,0,9,6,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,DCA-CABI,,38.814031,-77.042817,2024/04/01 01:52:28+00,172453868
-77.2252678725297,38.8685467036657,Gatehouse Rd & Telestar Ct,classic,523db239-4cfe-4d84-b8ff-60f1ad4d342c,,2024/04/01 01:49:10+00,1,0,9,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,DCA-CABI,,38.868536,-77.225262,2024/04/01 01:52:28+00,172453869
